[2024-11-16 20:41:06.991]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-16 20:41:07.077]	 Done.

[2024-11-17 00:30:42.644]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-17 00:30:42.668]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-17 00:30:42.733]	 Already installed "tmux-power"
[2024-11-17 00:30:42.735]	 Already installed "tmux-copycat"
[2024-11-17 00:30:42.736]	 Already installed "tmux-cpu"
[2024-11-17 00:30:42.785]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-17 00:30:42.820]	 Updating all plugins!
[2024-11-17 00:30:42.820]	 
[2024-11-17 00:30:44.012]	   "tmux-cpu" update success
[2024-11-17 00:30:44.012]	   "tmux-power" update success
[2024-11-17 00:30:44.017]	     | Already up to date.
[2024-11-17 00:30:44.017]	     | Already up to date.
[2024-11-17 00:30:48.150]	   "tmux-copycat" update success
[2024-11-17 00:30:48.154]	     | Already up to date.
[2024-11-17 00:30:48.171]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-17 00:30:48.260]	 Done.

[2024-11-17 23:42:11.601]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-17 23:42:11.616]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-17 23:42:11.676]	 Already installed "tmux-copycat"
[2024-11-17 23:42:11.676]	 Already installed "tmux-cpu"
[2024-11-17 23:42:11.677]	 Already installed "tmux-power"
[2024-11-17 23:42:11.693]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-17 23:42:11.725]	 Updating all plugins!
[2024-11-17 23:42:11.726]	 
[2024-11-17 23:42:12.853]	   "tmux-cpu" update success
[2024-11-17 23:42:12.857]	     | Already up to date.
[2024-11-17 23:42:12.886]	   "tmux-power" update success
[2024-11-17 23:42:12.891]	     | Already up to date.
[2024-11-17 23:42:20.561]	   "tmux-copycat" update success
[2024-11-17 23:42:20.564]	     | Already up to date.
[2024-11-17 23:42:20.585]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-17 23:42:20.662]	 Done.

[2024-11-18 07:18:43.074]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-18 07:18:43.104]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-18 07:18:43.178]	 Already installed "tmux-copycat"
[2024-11-18 07:18:43.178]	 Already installed "tmux-cpu"
[2024-11-18 07:18:43.179]	 Already installed "tmux-power"
[2024-11-18 07:18:43.205]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-18 07:18:43.258]	 Updating all plugins!
[2024-11-18 07:18:43.259]	 
[2024-11-18 07:18:44.359]	   "tmux-copycat" update success
[2024-11-18 07:18:44.366]	     | Already up to date.
[2024-11-18 07:18:44.372]	   "tmux-power" update success
[2024-11-18 07:18:44.381]	     | Already up to date.
[2024-11-18 07:18:44.446]	   "tmux-cpu" update success
[2024-11-18 07:18:44.455]	     | Already up to date.
[2024-11-18 07:18:44.501]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-18 07:18:44.640]	 Done.

[2024-11-18 11:41:23.744]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-18 11:41:23.773]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-18 11:41:23.838]	 Already installed "tmux-cpu"
[2024-11-18 11:41:23.843]	 Already installed "tmux-power"
[2024-11-18 11:41:23.844]	 Already installed "tmux-copycat"
[2024-11-18 11:41:23.861]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-18 11:41:23.894]	 Updating all plugins!
[2024-11-18 11:41:23.894]	 
[2024-11-18 11:41:25.090]	   "tmux-cpu" update success
[2024-11-18 11:41:25.090]	   "tmux-copycat" update success
[2024-11-18 11:41:25.094]	     | Already up to date.
[2024-11-18 11:41:25.095]	     | Already up to date.
[2024-11-18 11:41:25.259]	   "tmux-power" update success
[2024-11-18 11:41:25.262]	     | Already up to date.
[2024-11-18 11:41:25.279]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-18 11:41:25.358]	 Done.

[2024-11-19 12:29:00.562]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-19 12:29:00.587]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-19 12:29:00.665]	 Already installed "tmux-power"
[2024-11-19 12:29:00.665]	 Already installed "tmux-copycat"
[2024-11-19 12:29:00.665]	 Already installed "tmux-cpu"
[2024-11-19 12:29:00.691]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-19 12:29:00.730]	 Updating all plugins!
[2024-11-19 12:29:00.730]	 
[2024-11-19 12:29:01.910]	   "tmux-power" update success
[2024-11-19 12:29:01.911]	   "tmux-cpu" update success
[2024-11-19 12:29:01.916]	     | Already up to date.
[2024-11-19 12:29:01.916]	     | Already up to date.
[2024-11-19 12:29:01.923]	   "tmux-copycat" update success
[2024-11-19 12:29:01.929]	     | Already up to date.
[2024-11-19 12:29:01.954]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-19 12:29:02.055]	 Done.

[2024-11-19 19:59:51.913]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-19 19:59:51.963]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-19 19:59:52.157]	 Already installed "tmux-cpu"
[2024-11-19 19:59:52.160]	 Already installed "tmux-copycat"
[2024-11-19 19:59:52.160]	 Already installed "tmux-power"
[2024-11-19 19:59:52.195]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-19 19:59:52.302]	 Updating all plugins!
[2024-11-19 19:59:52.302]	 
[2024-11-19 19:59:54.187]	   "tmux-power" update success
[2024-11-19 19:59:54.189]	   "tmux-copycat" update success
[2024-11-19 19:59:54.192]	   "tmux-cpu" update success
[2024-11-19 19:59:54.201]	     | Already up to date.
[2024-11-19 19:59:54.201]	     | Already up to date.
[2024-11-19 19:59:54.203]	     | Already up to date.
[2024-11-19 19:59:54.239]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-19 19:59:54.499]	 Done.

[2024-11-19 23:14:08.230]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-19 23:14:08.252]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-19 23:14:08.336]	 Already installed "tmux-copycat"
[2024-11-19 23:14:08.336]	 Already installed "tmux-cpu"
[2024-11-19 23:14:08.339]	 Already installed "tmux-power"
[2024-11-19 23:14:08.363]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-19 23:14:08.392]	 Updating all plugins!
[2024-11-19 23:14:08.392]	 
[2024-11-19 23:14:09.613]	   "tmux-copycat" update success
[2024-11-19 23:14:09.613]	   "tmux-power" update success
[2024-11-19 23:14:09.614]	   "tmux-cpu" update success
[2024-11-19 23:14:09.617]	     | Already up to date.
[2024-11-19 23:14:09.618]	     | Already up to date.
[2024-11-19 23:14:09.618]	     | Already up to date.
[2024-11-19 23:14:09.634]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-19 23:14:09.705]	 Done.

[2024-11-20 00:04:35.652]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-20 00:04:35.666]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-20 00:04:35.714]	 Already installed "tmux-copycat"
[2024-11-20 00:04:35.714]	 Already installed "tmux-cpu"
[2024-11-20 00:04:35.714]	 Already installed "tmux-power"
[2024-11-20 00:04:35.729]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-20 00:04:35.755]	 Updating all plugins!
[2024-11-20 00:04:35.755]	 
[2024-11-20 00:04:36.791]	   "tmux-power" update success
[2024-11-20 00:04:36.794]	     | Already up to date.
[2024-11-20 00:04:36.800]	   "tmux-cpu" update success
[2024-11-20 00:04:36.804]	     | Already up to date.
[2024-11-20 00:04:36.806]	   "tmux-copycat" update success
[2024-11-20 00:04:36.809]	     | Already up to date.
[2024-11-20 00:04:36.825]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-20 00:04:36.887]	 Done.

[2024-11-22 10:23:50.638]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-22 10:23:50.660]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-22 10:23:50.729]	 Already installed "tmux-copycat"
[2024-11-22 10:23:50.729]	 Already installed "tmux-power"
[2024-11-22 10:23:50.729]	 Already installed "tmux-cpu"
[2024-11-22 10:23:50.751]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-22 10:23:50.786]	 Updating all plugins!
[2024-11-22 10:23:50.786]	 
[2024-11-22 10:23:51.883]	   "tmux-copycat" update success
[2024-11-22 10:23:51.883]	   "tmux-cpu" update success
[2024-11-22 10:23:51.883]	   "tmux-power" update success
[2024-11-22 10:23:51.887]	     | Already up to date.
[2024-11-22 10:23:51.887]	     | Already up to date.
[2024-11-22 10:23:51.888]	     | Already up to date.
[2024-11-22 10:23:51.908]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-22 10:23:52.002]	 Done.

[2024-11-23 09:43:14.516]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-23 09:43:14.532]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-23 09:43:14.588]	 Already installed "tmux-copycat"
[2024-11-23 09:43:14.589]	 Already installed "tmux-power"
[2024-11-23 09:43:14.589]	 Already installed "tmux-cpu"
[2024-11-23 09:43:14.609]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-23 09:43:14.644]	 Updating all plugins!
[2024-11-23 09:43:14.644]	 
[2024-11-23 09:43:15.756]	   "tmux-cpu" update success
[2024-11-23 09:43:15.756]	   "tmux-copycat" update success
[2024-11-23 09:43:15.756]	   "tmux-power" update success
[2024-11-23 09:43:15.760]	     | Already up to date.
[2024-11-23 09:43:15.760]	     | Already up to date.
[2024-11-23 09:43:15.761]	     | Already up to date.
[2024-11-23 09:43:15.776]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-23 09:43:15.850]	 Done.

[2024-11-25 08:39:56.425]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-25 08:39:56.446]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-25 08:39:56.527]	 Already installed "tmux-power"
[2024-11-25 08:39:56.527]	 Already installed "tmux-cpu"
[2024-11-25 08:39:56.529]	 Already installed "tmux-copycat"
[2024-11-25 08:39:56.552]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-25 08:39:56.592]	 Updating all plugins!
[2024-11-25 08:39:56.592]	 
[2024-11-25 08:39:57.793]	   "tmux-power" update success
[2024-11-25 08:39:57.793]	   "tmux-copycat" update success
[2024-11-25 08:39:57.793]	   "tmux-cpu" update success
[2024-11-25 08:39:57.797]	     | Already up to date.
[2024-11-25 08:39:57.797]	     | Already up to date.
[2024-11-25 08:39:57.798]	     | Already up to date.
[2024-11-25 08:39:57.816]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-25 08:39:57.890]	 Done.

[2024-11-26 08:34:26.311]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-26 08:34:26.326]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-26 08:34:26.386]	 Already installed "tmux-power"
[2024-11-26 08:34:26.386]	 Already installed "tmux-copycat"
[2024-11-26 08:34:26.386]	 Already installed "tmux-cpu"
[2024-11-26 08:34:26.402]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-26 08:34:26.430]	 Updating all plugins!
[2024-11-26 08:34:26.430]	 
[2024-11-26 08:34:27.598]	   "tmux-power" update success
[2024-11-26 08:34:27.598]	   "tmux-cpu" update success
[2024-11-26 08:34:27.599]	   "tmux-copycat" update success
[2024-11-26 08:34:27.603]	     | Already up to date.
[2024-11-26 08:34:27.603]	     | Already up to date.
[2024-11-26 08:34:27.604]	     | Already up to date.
[2024-11-26 08:34:27.621]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-26 08:34:27.695]	 Done.

[2024-11-29 10:16:06.255]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-29 10:16:06.281]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-29 10:16:06.338]	 Already installed "tmux-power"
[2024-11-29 10:16:06.339]	 Already installed "tmux-copycat"
[2024-11-29 10:16:06.339]	 Already installed "tmux-cpu"
[2024-11-29 10:16:06.354]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-29 10:16:06.386]	 Updating all plugins!
[2024-11-29 10:16:06.386]	 
[2024-11-29 10:16:07.601]	   "tmux-copycat" update success
[2024-11-29 10:16:07.601]	   "tmux-cpu" update success
[2024-11-29 10:16:07.601]	   "tmux-power" update success
[2024-11-29 10:16:07.605]	     | Already up to date.
[2024-11-29 10:16:07.605]	     | Already up to date.
[2024-11-29 10:16:07.605]	     | Already up to date.
[2024-11-29 10:16:07.629]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-29 10:16:07.733]	 Done.

[2024-11-30 20:28:08.700]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-30 20:28:08.718]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-30 20:28:08.771]	 Already installed "tmux-cpu"
[2024-11-30 20:28:08.772]	 Already installed "tmux-copycat"
[2024-11-30 20:28:08.772]	 Already installed "tmux-power"
[2024-11-30 20:28:08.788]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-30 20:28:08.815]	 Updating all plugins!
[2024-11-30 20:28:08.815]	 
[2024-11-30 20:28:09.803]	   "tmux-power" update success
[2024-11-30 20:28:09.806]	     | Already up to date.
[2024-11-30 20:28:09.808]	   "tmux-copycat" update success
[2024-11-30 20:28:09.811]	     | Already up to date.
[2024-11-30 20:28:09.817]	   "tmux-cpu" update success
[2024-11-30 20:28:09.821]	     | Already up to date.
[2024-11-30 20:28:09.837]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-30 20:28:09.903]	 Done.

[2024-11-30 23:53:50.573]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-11-30 23:53:50.600]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-30 23:53:50.750]	 Already installed "tmux-copycat"
[2024-11-30 23:53:50.750]	 Already installed "tmux-cpu"
[2024-11-30 23:53:50.750]	 Already installed "tmux-power"
[2024-11-30 23:53:50.775]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-30 23:53:50.817]	 Updating all plugins!
[2024-11-30 23:53:50.817]	 
[2024-11-30 23:53:51.899]	   "tmux-cpu" update success
[2024-11-30 23:53:51.907]	     | Already up to date.
[2024-11-30 23:53:51.923]	   "tmux-copycat" update success
[2024-11-30 23:53:51.923]	   "tmux-power" update success
[2024-11-30 23:53:51.928]	     | Already up to date.
[2024-11-30 23:53:51.928]	     | Already up to date.
[2024-11-30 23:53:51.954]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-30 23:53:52.084]	 Done.

[2024-12-01 00:42:46.837]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-01 00:42:46.856]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-01 00:42:46.912]	 Already installed "tmux-copycat"
[2024-12-01 00:42:46.912]	 Already installed "tmux-power"
[2024-12-01 00:42:46.912]	 Already installed "tmux-cpu"
[2024-12-01 00:42:46.930]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-01 00:42:46.964]	 Updating all plugins!
[2024-12-01 00:42:46.964]	 
[2024-12-01 00:42:48.017]	   "tmux-copycat" update success
[2024-12-01 00:42:48.017]	   "tmux-cpu" update success
[2024-12-01 00:42:48.021]	     | Already up to date.
[2024-12-01 00:42:48.022]	     | Already up to date.
[2024-12-01 00:42:48.036]	   "tmux-power" update success
[2024-12-01 00:42:48.040]	     | Already up to date.
[2024-12-01 00:42:48.058]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-01 00:42:48.128]	 Done.

[2024-12-03 22:19:05.550]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-03 22:19:05.569]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-03 22:19:05.680]	 Already installed "tmux-power"
[2024-12-03 22:19:05.681]	 Already installed "tmux-copycat"
[2024-12-03 22:19:05.681]	 Already installed "tmux-cpu"
[2024-12-03 22:19:05.720]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-03 22:19:05.752]	 Updating all plugins!
[2024-12-03 22:19:05.752]	 
[2024-12-03 22:19:06.962]	   "tmux-copycat" update success
[2024-12-03 22:19:06.962]	   "tmux-cpu" update success
[2024-12-03 22:19:06.966]	     | Already up to date.
[2024-12-03 22:19:06.966]	     | Already up to date.
[2024-12-03 22:19:06.966]	   "tmux-power" update success
[2024-12-03 22:19:06.970]	     | Already up to date.
[2024-12-03 22:19:06.990]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-03 22:19:07.066]	 Done.

[2024-12-05 17:30:08.338]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-05 17:30:08.366]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-05 17:30:08.449]	 Already installed "tmux-cpu"
[2024-12-05 17:30:08.451]	 Already installed "tmux-copycat"
[2024-12-05 17:30:08.451]	 Already installed "tmux-power"
[2024-12-05 17:30:08.473]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-05 17:30:08.509]	 Updating all plugins!
[2024-12-05 17:30:08.509]	 
[2024-12-05 17:30:09.955]	   "tmux-cpu" update success
[2024-12-05 17:30:09.960]	     | Already up to date.
[2024-12-05 17:30:10.642]	   "tmux-power" update success
[2024-12-05 17:30:10.646]	     | Already up to date.
[2024-12-05 17:30:11.016]	   "tmux-copycat" update success
[2024-12-05 17:30:11.021]	     | Already up to date.
[2024-12-05 17:30:11.045]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-05 17:30:11.146]	 Done.

[2024-12-07 08:53:18.046]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-07 08:53:18.068]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-07 08:53:18.143]	 Already installed "tmux-power"
[2024-12-07 08:53:18.144]	 Already installed "tmux-copycat"
[2024-12-07 08:53:18.144]	 Already installed "tmux-cpu"
[2024-12-07 08:53:18.163]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-07 08:53:18.198]	 Updating all plugins!
[2024-12-07 08:53:18.198]	 
[2024-12-07 08:53:19.200]	   "tmux-copycat" update success
[2024-12-07 08:53:19.203]	     | Already up to date.
[2024-12-07 08:53:19.257]	   "tmux-power" update success
[2024-12-07 08:53:19.261]	     | Already up to date.
[2024-12-07 08:53:19.285]	   "tmux-cpu" update success
[2024-12-07 08:53:19.289]	     | Already up to date.
[2024-12-07 08:53:19.306]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-07 08:53:19.381]	 Done.

[2024-12-07 22:20:37.039]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-07 22:20:37.082]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-07 22:20:37.160]	 Already installed "tmux-power"
[2024-12-07 22:20:37.160]	 Already installed "tmux-copycat"
[2024-12-07 22:20:37.161]	 Already installed "tmux-cpu"
[2024-12-07 22:20:37.203]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-07 22:20:37.233]	 Updating all plugins!
[2024-12-07 22:20:37.233]	 
[2024-12-07 22:20:38.559]	   "tmux-power" update success
[2024-12-07 22:20:38.559]	   "tmux-copycat" update success
[2024-12-07 22:20:38.559]	   "tmux-cpu" update success
[2024-12-07 22:20:38.562]	     | Already up to date.
[2024-12-07 22:20:38.562]	     | Already up to date.
[2024-12-07 22:20:38.562]	     | Already up to date.
[2024-12-07 22:20:38.578]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-07 22:20:38.644]	 Done.

[2024-12-09 12:35:14.099]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-09 12:35:14.114]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-09 12:35:14.165]	 Already installed "tmux-power"
[2024-12-09 12:35:14.165]	 Already installed "tmux-copycat"
[2024-12-09 12:35:14.165]	 Already installed "tmux-cpu"
[2024-12-09 12:35:14.180]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-09 12:35:14.205]	 Updating all plugins!
[2024-12-09 12:35:14.205]	 
[2024-12-09 12:35:15.381]	   "tmux-copycat" update success
[2024-12-09 12:35:15.381]	   "tmux-power" update success
[2024-12-09 12:35:15.381]	   "tmux-cpu" update success
[2024-12-09 12:35:15.384]	     | Already up to date.
[2024-12-09 12:35:15.384]	     | Already up to date.
[2024-12-09 12:35:15.384]	     | Already up to date.
[2024-12-09 12:35:15.400]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-09 12:35:15.464]	 Done.

[2024-12-15 08:34:48.665]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-15 08:34:48.680]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-15 08:34:48.737]	 Already installed "tmux-copycat"
[2024-12-15 08:34:48.737]	 Already installed "tmux-power"
[2024-12-15 08:34:48.738]	 Already installed "tmux-cpu"
[2024-12-15 08:34:48.758]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-15 08:34:48.785]	 Updating all plugins!
[2024-12-15 08:34:48.785]	 
[2024-12-15 08:34:49.958]	   "tmux-cpu" update success
[2024-12-15 08:34:49.961]	   "tmux-copycat" update success
[2024-12-15 08:34:49.963]	     | Already up to date.
[2024-12-15 08:34:49.966]	     | Already up to date.
[2024-12-15 08:34:49.972]	   "tmux-power" update success
[2024-12-15 08:34:49.977]	     | Already up to date.
[2024-12-15 08:34:49.993]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-15 08:34:50.065]	 Done.

[2024-12-20 00:02:54.238]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-20 00:02:54.254]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-20 00:02:54.307]	 Already installed "tmux-power"
[2024-12-20 00:02:54.307]	 Already installed "tmux-copycat"
[2024-12-20 00:02:54.307]	 Already installed "tmux-cpu"
[2024-12-20 00:02:54.322]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-20 00:02:54.348]	 Updating all plugins!
[2024-12-20 00:02:54.348]	 
[2024-12-20 00:02:55.387]	   "tmux-copycat" update success
[2024-12-20 00:02:55.387]	   "tmux-cpu" update success
[2024-12-20 00:02:55.390]	     | Already up to date.
[2024-12-20 00:02:55.390]	     | Already up to date.
[2024-12-20 00:02:55.693]	   "tmux-power" update success
[2024-12-20 00:02:55.699]	     | From https://github.com/wfxr/tmux-power
[2024-12-20 00:02:55.699]	     |    16bbde8..30f831e  master     -> origin/master
[2024-12-20 00:02:55.699]	     | Updating 16bbde8..30f831e
[2024-12-20 00:02:55.699]	     | Fast-forward
[2024-12-20 00:02:55.699]	     |  README.md       |  3 +++
[2024-12-20 00:02:55.699]	     |  tmux-power.tmux | 21 +++++++++++++++++++--
[2024-12-20 00:02:55.699]	     |  2 files changed, 22 insertions(+), 2 deletions(-)
[2024-12-20 00:02:55.719]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-20 00:02:55.794]	 Done.

[2024-12-20 18:09:00.728]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-20 18:09:00.748]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-20 18:09:00.820]	 Already installed "tmux-cpu"
[2024-12-20 18:09:00.821]	 Already installed "tmux-power"
[2024-12-20 18:09:00.826]	 Already installed "tmux-copycat"
[2024-12-20 18:09:00.844]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-20 18:09:00.872]	 Updating all plugins!
[2024-12-20 18:09:00.872]	 
[2024-12-20 18:09:02.137]	   "tmux-power" update success
[2024-12-20 18:09:02.138]	   "tmux-copycat" update success
[2024-12-20 18:09:02.138]	   "tmux-cpu" update success
[2024-12-20 18:09:02.142]	     | Already up to date.
[2024-12-20 18:09:02.142]	     | Already up to date.
[2024-12-20 18:09:02.142]	     | Already up to date.
[2024-12-20 18:09:02.168]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-20 18:09:02.274]	 Done.

[2024-12-21 15:43:23.716]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-21 15:43:23.734]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
